,attendance,box_score_text,game_date,game_remarks,game_start_time,home_pts,home_team_name,overtimes,visitor_pts,visitor_team_name,playoffs
60,"14,198",Box Score,"Wed, Oct 24, 2018",,10:00p,97,Sacramento Kings,,92,Memphis Grizzlies,N
61,"19,596",Box Score,"Wed, Oct 24, 2018",,10:30p,144,Golden State Warriors,,122,Washington Wizards,N
62,"15,896",Box Score,"Thu, Oct 25, 2018",,7:00p,110,Detroit Pistons,,103,Cleveland Cavaliers,N
63,"15,114",Box Score,"Thu, Oct 25, 2018",,7:00p,114,Orlando Magic,,128,Portland Trail Blazers,N
64,"18,203",Box Score,"Thu, Oct 25, 2018",,8:00p,95,Oklahoma City Thunder,,101,Boston Celtics,N
65,"18,997",Box Score,"Thu, Oct 25, 2018",,10:30p,121,Los Angeles Lakers,,114,Denver Nuggets,N
66,"15,220",Box Score,"Fri, Oct 26, 2018",,7:00p,135,Charlotte Hornets,,106,Chicago Bulls,N
67,"19,812",Box Score,"Fri, Oct 26, 2018",,7:30p,100,New York Knicks,,128,Golden State Warriors,N
68,"19,800",Box Score,"Fri, Oct 26, 2018",,7:30p,116,Toronto Raptors,,107,Dallas Mavericks,N
69,"18,055",Box Score,"Fri, Oct 26, 2018",,8:00p,113,Houston Rockets,,133,Los Angeles Clippers,N
70,"16,334",Box Score,"Fri, Oct 26, 2018",,8:00p,95,Minnesota Timberwolves,,125,Milwaukee Bucks,N
71,"15,272",Box Score,"Fri, Oct 26, 2018",,8:00p,117,New Orleans Pelicans,,115,Brooklyn Nets,N
72,"14,101",Box Score,"Fri, Oct 26, 2018",,10:00p,116,Sacramento Kings,,112,Washington Wizards,N
73,"18,120",Box Score,"Sat, Oct 27, 2018",,7:00p,89,Detroit Pistons,,109,Boston Celtics,N
74,"16,373",Box Score,"Sat, Oct 27, 2018",,7:00p,111,New Orleans Pelicans,,132,Utah Jazz,N
75,"15,549",Box Score,"Sat, Oct 27, 2018",,7:30p,85,Atlanta Hawks,,97,Chicago Bulls,N
76,"19,432",Box Score,"Sat, Oct 27, 2018",,7:30p,107,Cleveland Cavaliers,,119,Indiana Pacers,N
77,"20,203",Box Score,"Sat, Oct 27, 2018",,7:30p,105,Philadelphia 76ers,,103,Charlotte Hornets,N
78,"15,926",Box Score,"Sat, Oct 27, 2018",,8:00p,117,Memphis Grizzlies,,96,Phoenix Suns,N
79,"19,600",Box Score,"Sat, Oct 27, 2018",,8:00p,120,Miami Heat,,111,Portland Trail Blazers,N
80,"17,341",Box Score,"Sat, Oct 27, 2018",,8:30p,113,Milwaukee Bucks,,91,Orlando Magic,N
81,"18,589",Box Score,"Sat, Oct 27, 2018",,8:30p,110,San Antonio Spurs,,106,Los Angeles Lakers,N
82,"17,732",Box Score,"Sun, Oct 28, 2018",,5:00p,114,Brooklyn Nets,,120,Golden State Warriors,N
83,"19,571",Box Score,"Sun, Oct 28, 2018",,7:00p,104,Dallas Mavericks,,113,Utah Jazz,N
84,"18,203",Box Score,"Sun, Oct 28, 2018",,7:00p,117,Oklahoma City Thunder,,110,Phoenix Suns,N
85,"16,491",Box Score,"Sun, Oct 28, 2018",,9:30p,136,Los Angeles Clippers,,104,Washington Wizards,N
86,"15,788",Box Score,"Mon, Oct 29, 2018",,7:00p,93,Indiana Pacers,,103,Portland Trail Blazers,N
87,"20,269",Box Score,"Mon, Oct 29, 2018",,7:00p,113,Philadelphia 76ers,,92,Atlanta Hawks,N
88,"19,600",Box Score,"Mon, Oct 29, 2018",,7:30p,113,Miami Heat,,123,Sacramento Kings,N
89,"19,221",Box Score,"Mon, Oct 29, 2018",,7:30p,115,New York Knicks,,96,Brooklyn Nets,N
90,"21,076",Box Score,"Mon, Oct 29, 2018",,8:00p,124,Chicago Bulls,,149,Golden State Warriors,N
91,"17,341",Box Score,"Mon, Oct 29, 2018",,8:00p,124,Milwaukee Bucks,,109,Toronto Raptors,N
92,"18,978",Box Score,"Mon, Oct 29, 2018",,8:00p,124,Minnesota Timberwolves,,120,Los Angeles Lakers,N
93,"18,354",Box Score,"Mon, Oct 29, 2018",,8:30p,113,San Antonio Spurs,OT,108,Dallas Mavericks,N
94,"15,217",Box Score,"Mon, Oct 29, 2018",,9:00p,116,Denver Nuggets,,111,New Orleans Pelicans,N
95,"14,117",Box Score,"Tue, Oct 30, 2018",,7:00p,125,Charlotte Hornets,,113,Miami Heat,N
96,"19,432",Box Score,"Tue, Oct 30, 2018",,7:00p,136,Cleveland Cavaliers,,114,Atlanta Hawks,N
97,"15,074",Box Score,"Tue, Oct 30, 2018",,7:00p,99,Orlando Magic,,107,Sacramento Kings,N
98,"18,624",Box Score,"Tue, Oct 30, 2018",,7:30p,108,Boston Celtics,,105,Detroit Pistons,N
99,"19,800",Box Score,"Tue, Oct 30, 2018",,7:30p,129,Toronto Raptors,,112,Philadelphia 76ers,N
100,"18,055",Box Score,"Tue, Oct 30, 2018",,8:00p,85,Houston Rockets,,104,Portland Trail Blazers,N
101,"14,106",Box Score,"Tue, Oct 30, 2018",,8:00p,107,Memphis Grizzlies,,95,Washington Wizards,N
102,"18,203",Box Score,"Tue, Oct 30, 2018",,8:00p,128,Oklahoma City Thunder,,110,Los Angeles Clippers,N
103,"12,862",Box Score,"Wed, Oct 31, 2018",,7:30p,120,Brooklyn Nets,OT,119,Detroit Pistons,N
104,"19,027",Box Score,"Wed, Oct 31, 2018",,8:00p,107,Chicago Bulls,OT,108,Denver Nuggets,N
105,"10,079",Box Score,"Wed, Oct 31, 2018",,8:00p,128,Minnesota Timberwolves,,125,Utah Jazz,N
106,"18,295",Box Score,"Wed, Oct 31, 2018",,8:00p,101,New York Knicks,,107,Indiana Pacers,N
107,"19,596",Box Score,"Wed, Oct 31, 2018",,10:30p,131,Golden State Warriors,,121,New Orleans Pelicans,N
108,"18,997",Box Score,"Wed, Oct 31, 2018",,10:30p,114,Los Angeles Lakers,,113,Dallas Mavericks,N
109,"12,328",Box Score,"Wed, Oct 31, 2018",,10:30p,90,Phoenix Suns,,120,San Antonio Spurs,N
110,"14,583",Box Score,"Thu, Nov 1, 2018",,7:00p,107,Charlotte Hornets,,111,Oklahoma City Thunder,N
111,"19,432",Box Score,"Thu, Nov 1, 2018",,7:00p,91,Cleveland Cavaliers,,110,Denver Nuggets,N
112,"20,246",Box Score,"Thu, Nov 1, 2018",,7:00p,122,Philadelphia 76ers,,113,Los Angeles Clippers,N
113,"12,095",Box Score,"Thu, Nov 1, 2018",,7:30p,115,Atlanta Hawks,,146,Sacramento Kings,N
114,"18,624",Box Score,"Thu, Nov 1, 2018",,8:00p,117,Boston Celtics,,113,Milwaukee Bucks,N
115,"18,921",Box Score,"Thu, Nov 1, 2018",,10:30p,132,Portland Trail Blazers,,119,New Orleans Pelicans,N
116,"15,953",Box Score,"Fri, Nov 2, 2018",,7:00p,95,Orlando Magic,,120,Los Angeles Clippers,N
117,"14,013",Box Score,"Fri, Nov 2, 2018",,7:30p,111,Brooklyn Nets,,119,Houston Rockets,N
118,"19,704",Box Score,"Fri, Nov 2, 2018",,8:00p,105,Chicago Bulls,,107,Indiana Pacers,N
119,"20,409",Box Score,"Fri, Nov 2, 2018",,8:00p,111,Washington Wizards,,134,Oklahoma City Thunder,N
120,"20,008",Box Score,"Fri, Nov 2, 2018",,8:30p,106,Dallas Mavericks,,118,New York Knicks,N
121,"18,306",Box Score,"Fri, Nov 2, 2018",,9:00p,100,Utah Jazz,,110,Memphis Grizzlies,N
122,"15,843",Box Score,"Fri, Nov 2, 2018",,10:00p,98,Phoenix Suns,,107,Toronto Raptors,N
123,"19,596",Box Score,"Fri, Nov 2, 2018",,10:30p,116,Golden State Warriors,,99,Minnesota Timberwolves,N
124,"20,289",Box Score,"Sat, Nov 3, 2018",,1:00p,109,Philadelphia 76ers,,99,Detroit Pistons,N
125,"16,221",Box Score,"Sat, Nov 3, 2018",,7:00p,126,Charlotte Hornets,,94,Cleveland Cavaliers,N
126,"17,505",Box Score,"Sat, Nov 3, 2018",,7:00p,102,Indiana Pacers,,101,Boston Celtics,N
127,"16,303",Box Score,"Sat, Nov 3, 2018",,7:30p,123,Atlanta Hawks,,118,Miami Heat,N
128,"20,505",Box Score,"Sat, Nov 3, 2018",,8:00p,88,Chicago Bulls,,96,Houston Rockets,N
129,"18,354",Box Score,"Sat, Nov 3, 2018",,8:30p,109,San Antonio Spurs,,95,New Orleans Pelicans,N
130,"19,520",Box Score,"Sat, Nov 3, 2018",,9:00p,103,Denver Nuggets,,88,Utah Jazz,N
131,"19,848",Box Score,"Sat, Nov 3, 2018",,10:00p,110,Portland Trail Blazers,,114,Los Angeles Lakers,N
132,"17,341",Box Score,"Sun, Nov 4, 2018",,3:30p,144,Milwaukee Bucks,,109,Sacramento Kings,N
133,"12,826",Box Score,"Sun, Nov 4, 2018",,6:00p,122,Brooklyn Nets,,97,Philadelphia 76ers,N
134,"16,679",Box Score,"Sun, Nov 4, 2018",,6:00p,108,Washington Wizards,,95,New York Knicks,N
135,"18,354",Box Score,"Sun, Nov 4, 2018",,7:00p,110,San Antonio Spurs,,117,Orlando Magic,N
136,"13,074",Box Score,"Sun, Nov 4, 2018",,8:00p,102,Phoenix Suns,,100,Memphis Grizzlies,N
137,"19,522",Box Score,"Sun, Nov 4, 2018",,9:00p,111,Portland Trail Blazers,,81,Minnesota Timberwolves,N
138,"18,997",Box Score,"Sun, Nov 4, 2018",,9:30p,107,Los Angeles Lakers,,121,Toronto Raptors,N
139,"14,148",Box Score,"Mon, Nov 5, 2018",,7:00p,115,Detroit Pistons,OT,120,Miami Heat,N
140,"14,735",Box Score,"Mon, Nov 5, 2018",,7:00p,94,Indiana Pacers,,98,Houston Rockets,N
141,"15,009",Box Score,"Mon, Nov 5, 2018",,7:00p,102,Orlando Magic,,100,Cleveland Cavaliers,N
142,"19,812",Box Score,"Mon, Nov 5, 2018",,7:30p,115,New York Knicks,2OT,116,Chicago Bulls,N
143,"18,203",Box Score,"Mon, Nov 5, 2018",,8:00p,122,Oklahoma City Thunder,,116,New Orleans Pelicans,N
144,"19,520",Box Score,"Mon, Nov 5, 2018",,9:00p,115,Denver Nuggets,,107,Boston Celtics,N
145,"18,306",Box Score,"Mon, Nov 5, 2018",,9:00p,111,Utah Jazz,,124,Toronto Raptors,N
146,"19,596",Box Score,"Mon, Nov 5, 2018",,10:30p,117,Golden State Warriors,,101,Memphis Grizzlies,N
147,"16,564",Box Score,"Mon, Nov 5, 2018",,10:30p,120,Los Angeles Clippers,,109,Minnesota Timberwolves,N
148,"13,955",Box Score,"Tue, Nov 6, 2018",,7:00p,113,Charlotte Hornets,,102,Atlanta Hawks,N
149,"19,234",Box Score,"Tue, Nov 6, 2018",,8:30p,119,Dallas Mavericks,,100,Washington Wizards,N
150,"14,205",Box Score,"Tue, Nov 6, 2018",,9:00p,82,Phoenix Suns,,104,Brooklyn Nets,N
151,"19,512",Box Score,"Tue, Nov 6, 2018",,10:00p,118,Portland Trail Blazers,,103,Milwaukee Bucks,N
152,"19,432",Box Score,"Wed, Nov 7, 2018",,7:00p,86,Cleveland Cavaliers,,95,Oklahoma City Thunder,N
153,"16,103",Box Score,"Wed, Nov 7, 2018",,7:00p,96,Orlando Magic,,103,Detroit Pistons,N
154,"12,412",Box Score,"Wed, Nov 7, 2018",,7:30p,107,Atlanta Hawks,,112,New York Knicks,N
155,"19,600",Box Score,"Wed, Nov 7, 2018",,7:30p,95,Miami Heat,,88,San Antonio Spurs,N
156,"16,434",Box Score,"Wed, Nov 7, 2018",,8:00p,94,Indiana Pacers,,100,Philadelphia 76ers,N
157,"15,832",Box Score,"Wed, Nov 7, 2018",,8:00p,89,Memphis Grizzlies,,87,Denver Nuggets,N
158,"15,514",Box Score,"Wed, Nov 7, 2018",,8:00p,107,New Orleans Pelicans,,98,Chicago Bulls,N
159,"18,306",Box Score,"Wed, Nov 7, 2018",,9:00p,117,Utah Jazz,,102,Dallas Mavericks,N
160,"17,583",Box Score,"Wed, Nov 7, 2018",,10:00p,105,Sacramento Kings,,114,Toronto Raptors,N
161,"18,997",Box Score,"Wed, Nov 7, 2018",,10:30p,114,Los Angeles Lakers,,110,Minnesota Timberwolves,N
162,"18,203",Box Score,"Thu, Nov 8, 2018",,8:00p,98,Oklahoma City Thunder,,80,Houston Rockets,N
163,"17,359",Box Score,"Thu, Nov 8, 2018",,9:00p,109,Phoenix Suns,OT,116,Boston Celtics,N
164,"19,170",Box Score,"Thu, Nov 8, 2018",,10:00p,116,Portland Trail Blazers,,105,Los Angeles Clippers,N
165,"19,596",Box Score,"Thu, Nov 8, 2018",,10:30p,111,Golden State Warriors,,134,Milwaukee Bucks,N
166,"16,562",Box Score,"Fri, Nov 9, 2018",,7:00p,117,Orlando Magic,,108,Washington Wizards,N
167,"20,424",Box Score,"Fri, Nov 9, 2018",,7:00p,133,Philadelphia 76ers,OT,132,Charlotte Hornets,N
168,"14,759",Box Score,"Fri, Nov 9, 2018",,7:30p,109,Atlanta Hawks,,124,Detroit Pistons,N
169,"19,600",Box Score,"Fri, Nov 9, 2018",,8:00p,102,Miami Heat,,110,Indiana Pacers,N
170,"19,520",Box Score,"Fri, Nov 9, 2018",,9:00p,110,Denver Nuggets,,112,Brooklyn Nets,N
171,"18,306",Box Score,"Fri, Nov 9, 2018",,9:30p,123,Utah Jazz,,115,Boston Celtics,N
172,"17,583",Box Score,"Fri, Nov 9, 2018",,10:00p,121,Sacramento Kings,,110,Minnesota Timberwolves,N
173,"19,800",Box Score,"Sat, Nov 10, 2018",,3:00p,128,Toronto Raptors,,112,New York Knicks,N
174,"17,486",Box Score,"Sat, Nov 10, 2018",,3:30p,128,Los Angeles Clippers,OT,126,Milwaukee Bucks,N
175,"15,222",Box Score,"Sat, Nov 10, 2018",,7:00p,119,New Orleans Pelicans,,99,Phoenix Suns,N
176,"21,506",Box Score,"Sat, Nov 10, 2018",,8:00p,99,Chicago Bulls,,98,Cleveland Cavaliers,N
177,"16,904",Box Score,"Sat, Nov 10, 2018",,8:00p,112,Memphis Grizzlies,OT,106,Philadelphia 76ers,N
178,"19,600",Box Score,"Sat, Nov 10, 2018",,8:00p,110,Miami Heat,,116,Washington Wizards,N
179,"19,596",Box Score,"Sat, Nov 10, 2018",,8:30p,116,Golden State Warriors,,100,Brooklyn Nets,N
180,"18,354",Box Score,"Sat, Nov 10, 2018",,8:30p,96,San Antonio Spurs,,89,Houston Rockets,N
181,"19,818",Box Score,"Sat, Nov 10, 2018",,9:00p,111,Dallas Mavericks,,96,Oklahoma City Thunder,N
182,"17,583",Box Score,"Sat, Nov 10, 2018",,10:00p,86,Sacramento Kings,,101,Los Angeles Lakers,N
183,"15,133",Box Score,"Sun, Nov 11, 2018",,3:30p,103,Detroit Pistons,,113,Charlotte Hornets,N
184,"18,055",Box Score,"Sun, Nov 11, 2018",,7:00p,115,Houston Rockets,,103,Indiana Pacers,N
185,"19,812",Box Score,"Sun, Nov 11, 2018",,7:30p,89,New York Knicks,,115,Orlando Magic,N
186,"19,520",Box Score,"Sun, Nov 11, 2018",,8:00p,114,Denver Nuggets,,121,Milwaukee Bucks,N
187,"19,712",Box Score,"Sun, Nov 11, 2018",,9:00p,100,Portland Trail Blazers,,94,Boston Celtics,N
188,"18,997",Box Score,"Sun, Nov 11, 2018",,9:30p,107,Los Angeles Lakers,,106,Atlanta Hawks,N
189,"15,346",Box Score,"Mon, Nov 12, 2018",,7:00p,117,Washington Wizards,,109,Orlando Magic,N
190,"19,600",Box Score,"Mon, Nov 12, 2018",,7:30p,114,Miami Heat,,124,Philadelphia 76ers,N
191,"19,800",Box Score,"Mon, Nov 12, 2018",,7:30p,110,Toronto Raptors,,126,New Orleans Pelicans,N
192,"19,012",Box Score,"Mon, Nov 12, 2018",,8:00p,98,Chicago Bulls,,103,Dallas Mavericks,N
193,"13,477",Box Score,"Mon, Nov 12, 2018",,8:00p,88,Memphis Grizzlies,,96,Utah Jazz,N
194,"10,186",Box Score,"Mon, Nov 12, 2018",,8:00p,120,Minnesota Timberwolves,,113,Brooklyn Nets,N
195,"18,203",Box Score,"Mon, Nov 12, 2018",,8:00p,118,Oklahoma City Thunder,,101,Phoenix Suns,N
196,"15,500",Box Score,"Mon, Nov 12, 2018",,10:00p,104,Sacramento Kings,,99,San Antonio Spurs,N
197,"19,068",Box Score,"Mon, Nov 12, 2018",,10:30p,121,Los Angeles Clippers,OT,116,Golden State Warriors,N
198,"19,432",Box Score,"Tue, Nov 13, 2018",,7:00p,113,Cleveland Cavaliers,,89,Charlotte Hornets,N
199,"16,741",Box Score,"Tue, Nov 13, 2018",,9:00p,99,Denver Nuggets,,109,Houston Rockets,N
200,"19,596",Box Score,"Tue, Nov 13, 2018",,10:30p,110,Golden State Warriors,,103,Atlanta Hawks,N
201,"15,921",Box Score,"Wed, Nov 14, 2018",,7:00p,111,Orlando Magic,,106,Philadelphia 76ers,N
202,"14,537",Box Score,"Wed, Nov 14, 2018",,7:00p,119,Washington Wizards,,95,Cleveland Cavaliers,N
203,"18,624",Box Score,"Wed, Nov 14, 2018",,7:30p,111,Boston Celtics,,82,Chicago Bulls,N
204,"13,317",Box Score,"Wed, Nov 14, 2018",,7:30p,107,Brooklyn Nets,,120,Miami Heat,N
205,"19,800",Box Score,"Wed, Nov 14, 2018",,7:30p,104,Toronto Raptors,,106,Detroit Pistons,N
206,"16,817",Box Score,"Wed, Nov 14, 2018",,8:00p,113,Milwaukee Bucks,,116,Memphis Grizzlies,N
207,"11,636",Box Score,"Wed, Nov 14, 2018",,8:00p,107,Minnesota Timberwolves,,100,New Orleans Pelicans,N
208,"18,203",Box Score,"Wed, Nov 14, 2018",,8:00p,128,Oklahoma City Thunder,,103,New York Knicks,N
209,"19,371",Box Score,"Wed, Nov 14, 2018",,8:30p,118,Dallas Mavericks,,68,Utah Jazz,N
210,"14,532",Box Score,"Wed, Nov 14, 2018",,9:00p,116,Phoenix Suns,,96,San Antonio Spurs,N
211,"18,997",Box Score,"Wed, Nov 14, 2018",,10:30p,126,Los Angeles Lakers,,117,Portland Trail Blazers,N
212,"18,055",Box Score,"Thu, Nov 15, 2018",,8:00p,107,Houston Rockets,,86,Golden State Warriors,N
213,"15,103",Box Score,"Thu, Nov 15, 2018",,9:00p,138,Denver Nuggets,,93,Atlanta Hawks,N
214,"17,463",Box Score,"Thu, Nov 15, 2018",,10:30p,116,Los Angeles Clippers,,111,San Antonio Spurs,N
215,"18,624",Box Score,"Fri, Nov 16, 2018",,7:00p,123,Boston Celtics,OT,116,Toronto Raptors,N
216,"17,923",Box Score,"Fri, Nov 16, 2018",,7:00p,99,Indiana Pacers,,91,Miami Heat,N
217,"20,485",Box Score,"Fri, Nov 16, 2018",,7:00p,113,Philadelphia 76ers,,107,Utah Jazz,N
218,"15,102",Box Score,"Fri, Nov 16, 2018",,7:00p,104,Washington Wizards,,115,Brooklyn Nets,N
219,"13,811",Box Score,"Fri, Nov 16, 2018",,8:00p,112,Memphis Grizzlies,,104,Sacramento Kings,N
220,"18,978",Box Score,"Fri, Nov 16, 2018",,8:00p,112,Minnesota Timberwolves,,96,Portland Trail Blazers,N
221,"14,717",Box Score,"Fri, Nov 16, 2018",,8:00p,129,New Orleans Pelicans,,124,New York Knicks,N
222,"17,341",Box Score,"Fri, Nov 16, 2018",,9:30p,123,Milwaukee Bucks,,104,Chicago Bulls,N
223,"12,944",Box Score,"Sat, Nov 17, 2018",,6:00p,119,Brooklyn Nets,,127,Los Angeles Clippers,N
224,"19,426",Box Score,"Sat, Nov 17, 2018",,7:00p,119,Charlotte Hornets,OT,122,Philadelphia 76ers,N
225,"17,491",Box Score,"Sat, Nov 17, 2018",,7:00p,97,Indiana Pacers,,89,Atlanta Hawks,N
226,"15,408",Box Score,"Sat, Nov 17, 2018",,7:00p,125,New Orleans Pelicans,,115,Denver Nuggets,N
227,"19,249",Box Score,"Sat, Nov 17, 2018",,7:00p,130,Orlando Magic,,117,Los Angeles Lakers,N
228,"18,624",Box Score,"Sat, Nov 17, 2018",,7:30p,86,Boston Celtics,,98,Utah Jazz,N
229,"21,263",Box Score,"Sat, Nov 17, 2018",,8:00p,83,Chicago Bulls,,122,Toronto Raptors,N
230,"18,055",Box Score,"Sat, Nov 17, 2018",,8:00p,132,Houston Rockets,,112,Sacramento Kings,N
231,"20,260",Box Score,"Sat, Nov 17, 2018",,8:30p,112,Dallas Mavericks,,109,Golden State Warriors,N
232,"16,376",Box Score,"Sat, Nov 17, 2018",,9:00p,100,Phoenix Suns,,110,Oklahoma City Thunder,N
