,attendance,box_score_text,game_date,game_remarks,game_start_time,home_pts,home_team_name,overtimes,visitor_pts,visitor_team_name,playoffs
74,"16,695",Box Score,"Mon, Nov 11, 2019",,8:00p,116,New Orleans Pelicans,,122,Houston Rockets,N
75,"18,064",Box Score,"Mon, Nov 11, 2019",,10:30p,108,Golden State Warriors,,122,Utah Jazz,N
76,"19,068",Box Score,"Mon, Nov 11, 2019",,10:30p,98,Los Angeles Clippers,,88,Toronto Raptors,N
77,"15,838",Box Score,"Tue, Nov 12, 2019",,7:00p,111,Indiana Pacers,,85,Oklahoma City Thunder,N
78,"20,294",Box Score,"Tue, Nov 12, 2019",,7:00p,98,Philadelphia 76ers,,97,Cleveland Cavaliers,N
79,"19,600",Box Score,"Tue, Nov 12, 2019",,7:30p,117,Miami Heat,,108,Detroit Pistons,N
80,"18,668",Box Score,"Tue, Nov 12, 2019",,8:00p,120,Chicago Bulls,,102,New York Knicks,N
81,"18,327",Box Score,"Tue, Nov 12, 2019",,9:00p,121,Denver Nuggets,,125,Atlanta Hawks,N
82,"18,055",Box Score,"Tue, Nov 12, 2019",,9:00p,115,Phoenix Suns,,123,Los Angeles Lakers,N
83,"18,306",Box Score,"Tue, Nov 12, 2019",,9:00p,119,Utah Jazz,,114,Brooklyn Nets,N
84,"16,358",Box Score,"Tue, Nov 12, 2019",,10:00p,107,Sacramento Kings,,99,Portland Trail Blazers,N
85,"13,155",Box Score,"Wed, Nov 13, 2019",,7:00p,117,Charlotte Hornets,,119,Memphis Grizzlies,N
86,"15,113",Box Score,"Wed, Nov 13, 2019",,7:00p,112,Orlando Magic,,97,Philadelphia 76ers,N
87,"19,156",Box Score,"Wed, Nov 13, 2019",,7:30p,140,Boston Celtics,,133,Washington Wizards,N
88,"18,055",Box Score,"Wed, Nov 13, 2019",,7:30p,102,Houston Rockets,,93,Los Angeles Clippers,N
89,"11,581",Box Score,"Wed, Nov 13, 2019",,8:00p,129,Minnesota Timberwolves,,114,San Antonio Spurs,N
90,"18,997",Box Score,"Wed, Nov 13, 2019",,10:00p,120,Los Angeles Lakers,,94,Golden State Warriors,N
91,"19,544",Box Score,"Wed, Nov 13, 2019",,10:00p,106,Portland Trail Blazers,,114,Toronto Raptors,N
92,"17,374",Box Score,"Thu, Nov 14, 2019",,6:00p,97,Cleveland Cavaliers,,108,Miami Heat,N
93,"17,627",Box Score,"Thu, Nov 14, 2019",,8:00p,124,Milwaukee Bucks,,115,Chicago Bulls,N
94,"17,147",Box Score,"Thu, Nov 14, 2019",,8:00p,132,New Orleans Pelicans,,127,Los Angeles Clippers,N
95,"19,812",Box Score,"Thu, Nov 14, 2019",,8:00p,106,New York Knicks,,103,Dallas Mavericks,N
96,"15,143",Box Score,"Thu, Nov 14, 2019",,9:00p,128,Phoenix Suns,,112,Atlanta Hawks,N
97,"18,394",Box Score,"Thu, Nov 14, 2019",,10:30p,101,Denver Nuggets,,93,Brooklyn Nets,N
98,"16,778",Box Score,"Fri, Nov 15, 2019",,7:00p,109,Charlotte Hornets,,106,Detroit Pistons,N
99,"16,296",Box Score,"Fri, Nov 15, 2019",,7:00p,111,Orlando Magic,,109,San Antonio Spurs,N
100,"18,055",Box Score,"Fri, Nov 15, 2019",,8:00p,111,Houston Rockets,,102,Indiana Pacers,N
101,"16,422",Box Score,"Fri, Nov 15, 2019",,8:00p,107,Memphis Grizzlies,,106,Utah Jazz,N
102,"12,716",Box Score,"Fri, Nov 15, 2019",,8:00p,116,Minnesota Timberwolves,,137,Washington Wizards,N
103,"18,203",Box Score,"Fri, Nov 15, 2019",,8:00p,127,Oklahoma City Thunder,OT,119,Philadelphia 76ers,N
104,"18,064",Box Score,"Fri, Nov 15, 2019",,10:30p,100,Golden State Warriors,,105,Boston Celtics,N
105,"18,997",Box Score,"Fri, Nov 15, 2019",,10:30p,99,Los Angeles Lakers,,97,Sacramento Kings,N
106,"19,148",Box Score,"Sat, Nov 16, 2019",,6:00p,111,Chicago Bulls,,117,Brooklyn Nets,N
107,"17,024",Box Score,"Sat, Nov 16, 2019",,7:00p,83,Indiana Pacers,,102,Milwaukee Bucks,N
108,"19,401",Box Score,"Sat, Nov 16, 2019",,7:30p,102,New York Knicks,,103,Charlotte Hornets,N
109,"19,600",Box Score,"Sat, Nov 16, 2019",,8:00p,109,Miami Heat,,94,New Orleans Pelicans,N
110,"18,978",Box Score,"Sat, Nov 16, 2019",,8:00p,105,Minnesota Timberwolves,,125,Houston Rockets,N
111,"19,926",Box Score,"Sat, Nov 16, 2019",,8:30p,110,Dallas Mavericks,,102,Toronto Raptors,N
112,"18,534",Box Score,"Sat, Nov 16, 2019",,8:30p,116,San Antonio Spurs,,121,Portland Trail Blazers,N
113,"19,068",Box Score,"Sat, Nov 16, 2019",,10:30p,150,Los Angeles Clippers,,101,Atlanta Hawks,N
114,"19,432",Box Score,"Sun, Nov 17, 2019",,3:00p,95,Cleveland Cavaliers,,114,Philadelphia 76ers,N
115,"16,633",Box Score,"Sun, Nov 17, 2019",,3:30p,100,Sacramento Kings,,99,Boston Celtics,N
116,"14,227",Box Score,"Sun, Nov 17, 2019",,6:00p,114,Memphis Grizzlies,,131,Denver Nuggets,N
117,"16,344",Box Score,"Sun, Nov 17, 2019",,6:00p,125,Orlando Magic,,121,Washington Wizards,N
118,"16,812",Box Score,"Sun, Nov 17, 2019",,7:00p,108,New Orleans Pelicans,,100,Golden State Warriors,N
119,"18,997",Box Score,"Sun, Nov 17, 2019",,9:30p,122,Los Angeles Lakers,,101,Atlanta Hawks,N
120,"17,097",Box Score,"Mon, Nov 18, 2019",,7:00p,123,New York Knicks,,105,Cleveland Cavaliers,N
121,"14,140",Box Score,"Mon, Nov 18, 2019",,7:30p,86,Brooklyn Nets,,115,Indiana Pacers,N
122,"19,800",Box Score,"Mon, Nov 18, 2019",,7:30p,132,Toronto Raptors,,96,Charlotte Hornets,N
123,"17,565",Box Score,"Mon, Nov 18, 2019",,8:00p,101,Chicago Bulls,,115,Milwaukee Bucks,N
124,"18,055",Box Score,"Mon, Nov 18, 2019",,8:00p,132,Houston Rockets,,108,Portland Trail Blazers,N
125,"19,637",Box Score,"Mon, Nov 18, 2019",,8:30p,117,Dallas Mavericks,,110,San Antonio Spurs,N
126,"15,193",Box Score,"Mon, Nov 18, 2019",,9:00p,85,Phoenix Suns,,99,Boston Celtics,N
127,"18,306",Box Score,"Mon, Nov 18, 2019",,9:00p,102,Utah Jazz,,112,Minnesota Timberwolves,N
128,"19,068",Box Score,"Mon, Nov 18, 2019",,10:30p,90,Los Angeles Clippers,,88,Oklahoma City Thunder,N
129,"14,511",Box Score,"Tue, Nov 19, 2019",,8:00p,95,Memphis Grizzlies,,114,Golden State Warriors,N
130,"15,021",Box Score,"Tue, Nov 19, 2019",,8:00p,115,New Orleans Pelicans,,104,Portland Trail Blazers,N
131,"16,732",Box Score,"Tue, Nov 19, 2019",,10:00p,120,Sacramento Kings,,116,Phoenix Suns,N
132,"18,997",Box Score,"Tue, Nov 19, 2019",,10:30p,112,Los Angeles Lakers,,107,Oklahoma City Thunder,N
133,"20,384",Box Score,"Wed, Nov 20, 2019",,7:00p,109,Philadelphia 76ers,,104,New York Knicks,N
134,"14,579",Box Score,"Wed, Nov 20, 2019",,7:00p,138,Washington Wizards,,132,San Antonio Spurs,N
135,"16,441",Box Score,"Wed, Nov 20, 2019",,7:30p,127,Atlanta Hawks,,135,Milwaukee Bucks,N
136,"14,011",Box Score,"Wed, Nov 20, 2019",,7:30p,101,Brooklyn Nets,,91,Charlotte Hornets,N
137,"19,569",Box Score,"Wed, Nov 20, 2019",,7:30p,142,Dallas Mavericks,,94,Golden State Warriors,N
138,"19,600",Box Score,"Wed, Nov 20, 2019",,7:30p,124,Miami Heat,,100,Cleveland Cavaliers,N
139,"19,800",Box Score,"Wed, Nov 20, 2019",,7:30p,113,Toronto Raptors,,97,Orlando Magic,N
140,"18,119",Box Score,"Wed, Nov 20, 2019",,8:00p,109,Chicago Bulls,,89,Detroit Pistons,N
141,"13,177",Box Score,"Wed, Nov 20, 2019",,8:00p,95,Minnesota Timberwolves,,103,Utah Jazz,N
142,"17,778",Box Score,"Wed, Nov 20, 2019",,9:00p,105,Denver Nuggets,,95,Houston Rockets,N
143,"19,068",Box Score,"Wed, Nov 20, 2019",,10:00p,107,Los Angeles Clippers,OT,104,Boston Celtics,N
144,"17,385",Box Score,"Thu, Nov 21, 2019",,8:00p,137,Milwaukee Bucks,,129,Portland Trail Blazers,N
145,"13,903",Box Score,"Thu, Nov 21, 2019",,10:30p,121,Phoenix Suns,,124,New Orleans Pelicans,N
146,"15,399",Box Score,"Fri, Nov 22, 2019",,7:00p,128,Detroit Pistons,,103,Atlanta Hawks,N
147,"15,053",Box Score,"Fri, Nov 22, 2019",,7:00p,125,Washington Wizards,,118,Charlotte Hornets,N
148,"15,619",Box Score,"Fri, Nov 22, 2019",,7:30p,116,Brooklyn Nets,,97,Sacramento Kings,N
149,"18,953",Box Score,"Fri, Nov 22, 2019",,8:00p,108,Chicago Bulls,,116,Miami Heat,N
150,"18,203",Box Score,"Fri, Nov 22, 2019",,8:00p,127,Oklahoma City Thunder,,130,Los Angeles Lakers,N
151,"20,927",Box Score,"Fri, Nov 22, 2019",,8:00p,115,Philadelphia 76ers,,104,San Antonio Spurs,N
152,"19,639",Box Score,"Fri, Nov 22, 2019",,8:30p,143,Dallas Mavericks,,101,Cleveland Cavaliers,N
153,"19,520",Box Score,"Fri, Nov 22, 2019",,9:00p,96,Denver Nuggets,,92,Boston Celtics,N
154,"18,306",Box Score,"Fri, Nov 22, 2019",,9:00p,113,Utah Jazz,,109,Golden State Warriors,N
155,"19,068",Box Score,"Fri, Nov 22, 2019",,10:30p,122,Los Angeles Clippers,,119,Houston Rockets,N
156,"17,362",Box Score,"Sat, Nov 23, 2019",,5:00p,98,Minnesota Timberwolves,,100,Phoenix Suns,N
157,"17,891",Box Score,"Sat, Nov 23, 2019",,7:00p,115,Charlotte Hornets,,116,Chicago Bulls,N
158,"16,446",Box Score,"Sat, Nov 23, 2019",,7:00p,111,Indiana Pacers,,106,Orlando Magic,N
159,"16,931",Box Score,"Sat, Nov 23, 2019",,7:30p,116,Atlanta Hawks,,119,Toronto Raptors,N
160,"19,320",Box Score,"Sat, Nov 23, 2019",,7:30p,104,New York Knicks,,111,San Antonio Spurs,N
161,"21,017",Box Score,"Sat, Nov 23, 2019",,7:30p,113,Philadelphia 76ers,,86,Miami Heat,N
162,"19,432",Box Score,"Sat, Nov 23, 2019",,8:00p,110,Cleveland Cavaliers,,104,Portland Trail Blazers,N
163,"17,794",Box Score,"Sat, Nov 23, 2019",,8:00p,108,Memphis Grizzlies,,109,Los Angeles Lakers,N
164,"17,585",Box Score,"Sat, Nov 23, 2019",,8:30p,104,Milwaukee Bucks,,90,Detroit Pistons,N
165,"18,306",Box Score,"Sat, Nov 23, 2019",,9:00p,128,Utah Jazz,,120,New Orleans Pelicans,N
166,"18,055",Box Score,"Sun, Nov 24, 2019",,3:30p,123,Houston Rockets,,137,Dallas Mavericks,N
167,"18,770",Box Score,"Sun, Nov 24, 2019",,6:00p,101,New York Knicks,,103,Brooklyn Nets,N
168,"15,885",Box Score,"Sun, Nov 24, 2019",,6:00p,106,Washington Wizards,,113,Sacramento Kings,N
169,"19,520",Box Score,"Sun, Nov 24, 2019",,8:00p,116,Denver Nuggets,,104,Phoenix Suns,N
170,"19,068",Box Score,"Sun, Nov 24, 2019",,9:00p,134,Los Angeles Clippers,,109,New Orleans Pelicans,N
171,"17,143",Box Score,"Mon, Nov 25, 2019",,7:00p,106,Cleveland Cavaliers,,108,Brooklyn Nets,N
172,"14,695",Box Score,"Mon, Nov 25, 2019",,7:00p,103,Detroit Pistons,,88,Orlando Magic,N
173,"15,141",Box Score,"Mon, Nov 25, 2019",,7:00p,126,Indiana Pacers,,114,Memphis Grizzlies,N
174,"16,218",Box Score,"Mon, Nov 25, 2019",,7:30p,113,Atlanta Hawks,,125,Minnesota Timberwolves,N
175,"19,156",Box Score,"Mon, Nov 25, 2019",,7:30p,103,Boston Celtics,,102,Sacramento Kings,N
176,"19,600",Box Score,"Mon, Nov 25, 2019",,7:30p,117,Miami Heat,,100,Charlotte Hornets,N
177,"19,800",Box Score,"Mon, Nov 25, 2019",,7:30p,101,Toronto Raptors,,96,Philadelphia 76ers,N
178,"18,776",Box Score,"Mon, Nov 25, 2019",,8:00p,94,Chicago Bulls,,117,Portland Trail Blazers,N
179,"17,385",Box Score,"Mon, Nov 25, 2019",,8:00p,122,Milwaukee Bucks,,118,Utah Jazz,N
180,"18,498",Box Score,"Mon, Nov 25, 2019",,8:30p,104,San Antonio Spurs,,114,Los Angeles Lakers,N
181,"18,064",Box Score,"Mon, Nov 25, 2019",,10:30p,97,Golden State Warriors,,100,Oklahoma City Thunder,N
182,"20,407",Box Score,"Tue, Nov 26, 2019",,8:30p,99,Dallas Mavericks,,114,Los Angeles Clippers,N
183,"18,673",Box Score,"Tue, Nov 26, 2019",,9:00p,117,Denver Nuggets,,104,Washington Wizards,N
184,"19,156",Box Score,"Wed, Nov 27, 2019",,7:00p,121,Boston Celtics,,110,Brooklyn Nets,N
185,"15,535",Box Score,"Wed, Nov 27, 2019",,7:00p,102,Charlotte Hornets,,101,Detroit Pistons,N
186,"17,712",Box Score,"Wed, Nov 27, 2019",,7:00p,104,Cleveland Cavaliers,,116,Orlando Magic,N
187,"17,027",Box Score,"Wed, Nov 27, 2019",,7:00p,121,Indiana Pacers,,102,Utah Jazz,N
188,"20,592",Box Score,"Wed, Nov 27, 2019",,7:00p,97,Philadelphia 76ers,,91,Sacramento Kings,N
189,"19,800",Box Score,"Wed, Nov 27, 2019",,7:30p,126,Toronto Raptors,,98,New York Knicks,N
190,"18,055",Box Score,"Wed, Nov 27, 2019",,8:00p,117,Houston Rockets,,108,Miami Heat,N
191,"16,721",Box Score,"Wed, Nov 27, 2019",,8:00p,119,Memphis Grizzlies,,121,Los Angeles Clippers,N
192,"17,525",Box Score,"Wed, Nov 27, 2019",,8:00p,111,Milwaukee Bucks,,102,Atlanta Hawks,N
193,"18,354",Box Score,"Wed, Nov 27, 2019",,8:30p,101,San Antonio Spurs,,113,Minnesota Timberwolves,N
194,"14,123",Box Score,"Wed, Nov 27, 2019",,9:00p,132,Phoenix Suns,,140,Washington Wizards,N
195,"18,626",Box Score,"Wed, Nov 27, 2019",,9:30p,110,New Orleans Pelicans,,114,Los Angeles Lakers,N
196,"19,870",Box Score,"Wed, Nov 27, 2019",,10:00p,136,Portland Trail Blazers,,119,Oklahoma City Thunder,N
197,"18,064",Box Score,"Wed, Nov 27, 2019",,10:30p,104,Golden State Warriors,,90,Chicago Bulls,N
198,"17,732",Box Score,"Fri, Nov 29, 2019",,12:00p,112,Brooklyn Nets,,107,Boston Celtics,N
199,"15,006",Box Score,"Fri, Nov 29, 2019",,7:00p,107,Detroit Pistons,,110,Charlotte Hornets,N
200,"17,014",Box Score,"Fri, Nov 29, 2019",,7:00p,83,Orlando Magic,,90,Toronto Raptors,N
201,"19,432",Box Score,"Fri, Nov 29, 2019",,7:30p,110,Cleveland Cavaliers,,119,Milwaukee Bucks,N
202,"18,109",Box Score,"Fri, Nov 29, 2019",,7:30p,95,New York Knicks,,101,Philadelphia 76ers,N
203,"15,827",Box Score,"Fri, Nov 29, 2019",,8:00p,105,Indiana Pacers,OT,104,Atlanta Hawks,N
204,"16,605",Box Score,"Fri, Nov 29, 2019",,8:00p,94,Memphis Grizzlies,,103,Utah Jazz,N
205,"19,600",Box Score,"Fri, Nov 29, 2019",,8:00p,122,Miami Heat,,105,Golden State Warriors,N
206,"18,203",Box Score,"Fri, Nov 29, 2019",,8:00p,109,Oklahoma City Thunder,,104,New Orleans Pelicans,N
207,"18,354",Box Score,"Fri, Nov 29, 2019",,8:30p,107,San Antonio Spurs,,97,Los Angeles Clippers,N
208,"18,055",Box Score,"Fri, Nov 29, 2019",,9:00p,113,Phoenix Suns,,120,Dallas Mavericks,N
209,"20,139",Box Score,"Fri, Nov 29, 2019",,10:00p,107,Portland Trail Blazers,,103,Chicago Bulls,N
210,"18,997",Box Score,"Fri, Nov 29, 2019",,10:30p,125,Los Angeles Lakers,,103,Washington Wizards,N
211,"17,583",Box Score,"Sat, Nov 30, 2019",,5:00p,100,Sacramento Kings,OT,97,Denver Nuggets,N
212,"20,517",Box Score,"Sat, Nov 30, 2019",,7:00p,119,Philadelphia 76ers,,116,Indiana Pacers,N
213,"18,055",Box Score,"Sat, Nov 30, 2019",,8:00p,158,Houston Rockets,,111,Atlanta Hawks,N
214,"17,550",Box Score,"Sat, Nov 30, 2019",,8:00p,137,Milwaukee Bucks,,96,Charlotte Hornets,N
215,"17,026",Box Score,"Sun, Dec 1, 2019",,3:00p,106,Brooklyn Nets,,109,Miami Heat,N
216,"12,276",Box Score,"Sun, Dec 1, 2019",,3:30p,107,Minnesota Timberwolves,,115,Memphis Grizzlies,N
217,"18,005",Box Score,"Sun, Dec 1, 2019",,3:30p,104,New York Knicks,,113,Boston Celtics,N
218,"18,997",Box Score,"Sun, Dec 1, 2019",,4:00p,100,Los Angeles Lakers,,114,Dallas Mavericks,N
219,"14,270",Box Score,"Sun, Dec 1, 2019",,5:00p,132,Detroit Pistons,,98,San Antonio Spurs,N
220,"15,427",Box Score,"Sun, Dec 1, 2019",,5:00p,104,New Orleans Pelicans,,107,Oklahoma City Thunder,N
221,"15,052",Box Score,"Sun, Dec 1, 2019",,6:00p,100,Orlando Magic,,96,Golden State Warriors,N
222,"18,132",Box Score,"Sun, Dec 1, 2019",,6:00p,130,Toronto Raptors,,110,Utah Jazz,N
223,"19,068",Box Score,"Sun, Dec 1, 2019",,10:30p,150,Los Angeles Clippers,,125,Washington Wizards,N
224,"11,221",Box Score,"Mon, Dec 2, 2019",,7:00p,104,Charlotte Hornets,,109,Phoenix Suns,N
225,"20,208",Box Score,"Mon, Dec 2, 2019",,7:00p,103,Philadelphia 76ers,,94,Utah Jazz,N
226,"14,278",Box Score,"Mon, Dec 2, 2019",,7:30p,104,Atlanta Hawks,,79,Golden State Warriors,N
227,"11,919",Box Score,"Mon, Dec 2, 2019",,8:00p,104,Memphis Grizzlies,,117,Indiana Pacers,N
228,"17,385",Box Score,"Mon, Dec 2, 2019",,8:00p,132,Milwaukee Bucks,,88,New York Knicks,N
229,"17,257",Box Score,"Mon, Dec 2, 2019",,10:00p,106,Sacramento Kings,,113,Chicago Bulls,N
230,"17,504",Box Score,"Tue, Dec 3, 2019",,7:00p,94,Cleveland Cavaliers,,127,Detroit Pistons,N
231,"13,159",Box Score,"Tue, Dec 3, 2019",,7:00p,120,Washington Wizards,,127,Orlando Magic,N
232,"14,664",Box Score,"Tue, Dec 3, 2019",,7:30p,97,New Orleans Pelicans,,118,Dallas Mavericks,N
