,attendance,box_score_text,game_date,game_remarks,game_start_time,home_pts,home_team_name,overtimes,visitor_pts,visitor_team_name,playoffs
66,"15,559",Box Score,"Wed, Nov 6, 2013",,8:00p,93,Minnesota Timberwolves,,106,Golden State Warriors,N
67,"17,870",Box Score,"Wed, Nov 6, 2013",,8:30p,99,San Antonio Spurs,,96,Phoenix Suns,N
68,"18,203",Box Score,"Wed, Nov 6, 2013",,9:30p,107,Oklahoma City Thunder,,93,Dallas Mavericks,N
69,"19,600",Box Score,"Thu, Nov 7, 2013",,7:00p,102,Miami Heat,,97,Los Angeles Clippers,N
70,"15,404",Box Score,"Thu, Nov 7, 2013",,9:00p,109,Denver Nuggets,,107,Atlanta Hawks,N
71,"18,133",Box Score,"Thu, Nov 7, 2013",,9:30p,98,Houston Rockets,,99,Los Angeles Lakers,N
72,"16,465",Box Score,"Fri, Nov 8, 2013",,7:00p,91,Charlotte Bobcats,,101,New York Knicks,N
73,"13,316",Box Score,"Fri, Nov 8, 2013",,7:00p,91,Indiana Pacers,,84,Toronto Raptors,N
74,"17,555",Box Score,"Fri, Nov 8, 2013",,7:00p,89,Orlando Magic,,91,Boston Celtics,N
75,"15,219",Box Score,"Fri, Nov 8, 2013",,7:00p,94,Philadelphia 76ers,,79,Cleveland Cavaliers,N
76,"17,215",Box Score,"Fri, Nov 8, 2013",,7:00p,112,Washington Wizards,OT,108,Brooklyn Nets,N
77,"15,624",Box Score,"Fri, Nov 8, 2013",,7:30p,110,Detroit Pistons,,119,Oklahoma City Thunder,N
78,"21,946",Box Score,"Fri, Nov 8, 2013",,8:00p,97,Chicago Bulls,,73,Utah Jazz,N
79,"13,677",Box Score,"Fri, Nov 8, 2013",,8:00p,116,Minnesota Timberwolves,,108,Dallas Mavericks,N
80,"18,209",Box Score,"Fri, Nov 8, 2013",,8:00p,96,New Orleans Pelicans,,85,Los Angeles Lakers,N
81,"18,581",Box Score,"Fri, Nov 8, 2013",,8:30p,76,San Antonio Spurs,,74,Golden State Warriors,N
82,"15,145",Box Score,"Fri, Nov 8, 2013",,9:00p,114,Phoenix Suns,,103,Denver Nuggets,N
83,"17,627",Box Score,"Fri, Nov 8, 2013",,10:00p,104,Portland Trail Blazers,,91,Sacramento Kings,N
84,"17,211",Box Score,"Sat, Nov 9, 2013",,7:00p,115,Toronto Raptors,,91,Utah Jazz,N
85,"15,189",Box Score,"Sat, Nov 9, 2013",,7:30p,104,Atlanta Hawks,,94,Orlando Magic,N
86,"17,732",Box Score,"Sat, Nov 9, 2013",,7:30p,91,Brooklyn Nets,,96,Indiana Pacers,N
87,"20,562",Box Score,"Sat, Nov 9, 2013",,7:30p,127,Cleveland Cavaliers,2OT,125,Philadelphia 76ers,N
88,"19,710",Box Score,"Sat, Nov 9, 2013",,7:30p,110,Miami Heat,,111,Boston Celtics,N
89,"18,108",Box Score,"Sat, Nov 9, 2013",,8:00p,94,Houston Rockets,,107,Los Angeles Clippers,N
90,"16,989",Box Score,"Sat, Nov 9, 2013",,8:00p,108,Memphis Grizzlies,,90,Golden State Warriors,N
91,"16,448",Box Score,"Sat, Nov 9, 2013",,8:30p,83,Milwaukee Bucks,,91,Dallas Mavericks,N
92,"15,482",Box Score,"Sat, Nov 9, 2013",,10:00p,85,Sacramento Kings,,96,Portland Trail Blazers,N
93,"19,812",Box Score,"Sun, Nov 10, 2013",,12:00p,89,New York Knicks,,120,San Antonio Spurs,N
94,"18,203",Box Score,"Sun, Nov 10, 2013",,7:00p,106,Oklahoma City Thunder,OT,105,Washington Wizards,N
95,"13,154",Box Score,"Sun, Nov 10, 2013",,8:00p,101,Phoenix Suns,,94,New Orleans Pelicans,N
96,"18,997",Box Score,"Sun, Nov 10, 2013",,9:30p,90,Los Angeles Lakers,,113,Minnesota Timberwolves,N
97,"13,996",Box Score,"Mon, Nov 11, 2013",,7:00p,94,Charlotte Bobcats,,103,Atlanta Hawks,N
98,"13,130",Box Score,"Mon, Nov 11, 2013",,7:00p,95,Indiana Pacers,,79,Memphis Grizzlies,N
99,"12,424",Box Score,"Mon, Nov 11, 2013",,7:00p,85,Philadelphia 76ers,,109,San Antonio Spurs,N
100,"18,624",Box Score,"Mon, Nov 11, 2013",,7:30p,120,Boston Celtics,,105,Orlando Magic,N
101,"21,778",Box Score,"Mon, Nov 11, 2013",,8:00p,96,Chicago Bulls,,81,Cleveland Cavaliers,N
102,"18,134",Box Score,"Mon, Nov 11, 2013",,8:00p,110,Houston Rockets,2OT,104,Toronto Raptors,N
103,"16,866",Box Score,"Mon, Nov 11, 2013",,9:00p,81,Utah Jazz,,100,Denver Nuggets,N
104,"18,834",Box Score,"Mon, Nov 11, 2013",,10:00p,109,Portland Trail Blazers,,103,Detroit Pistons,N
105,"19,060",Box Score,"Mon, Nov 11, 2013",,10:30p,109,Los Angeles Clippers,,107,Minnesota Timberwolves,N
106,"19,600",Box Score,"Tue, Nov 12, 2013",,7:30p,118,Miami Heat,,95,Milwaukee Bucks,N
107,"19,627",Box Score,"Tue, Nov 12, 2013",,8:30p,105,Dallas Mavericks,,95,Washington Wizards,N
108,"19,596",Box Score,"Tue, Nov 12, 2013",,10:30p,113,Golden State Warriors,,95,Detroit Pistons,N
109,"18,426",Box Score,"Tue, Nov 12, 2013",,10:30p,116,Los Angeles Lakers,,95,New Orleans Pelicans,N
110,"13,588",Box Score,"Wed, Nov 13, 2013",,7:00p,94,Orlando Magic,,91,Milwaukee Bucks,N
111,"11,671",Box Score,"Wed, Nov 13, 2013",,7:00p,123,Philadelphia 76ers,OT,117,Houston Rockets,N
112,"17,032",Box Score,"Wed, Nov 13, 2013",,7:30p,83,Boston Celtics,,89,Charlotte Bobcats,N
113,"15,057",Box Score,"Wed, Nov 13, 2013",,8:00p,91,Atlanta Hawks,,95,New York Knicks,N
114,"15,971",Box Score,"Wed, Nov 13, 2013",,8:00p,87,Memphis Grizzlies,,103,Toronto Raptors,N
115,"14,978",Box Score,"Wed, Nov 13, 2013",,8:00p,124,Minnesota Timberwolves,,95,Cleveland Cavaliers,N
116,"18,581",Box Score,"Wed, Nov 13, 2013",,8:30p,92,San Antonio Spurs,,79,Washington Wizards,N
117,"17,824",Box Score,"Wed, Nov 13, 2013",,9:00p,111,Denver Nuggets,,99,Los Angeles Lakers,N
118,"16,717",Box Score,"Wed, Nov 13, 2013",,9:00p,111,Utah Jazz,,105,New Orleans Pelicans,N
119,"19,537",Box Score,"Wed, Nov 13, 2013",,10:00p,90,Portland Trail Blazers,,89,Phoenix Suns,N
120,"15,122",Box Score,"Wed, Nov 13, 2013",,10:00p,107,Sacramento Kings,,86,Brooklyn Nets,N
121,"19,273",Box Score,"Wed, Nov 13, 2013",,10:30p,111,Los Angeles Clippers,,103,Oklahoma City Thunder,N
122,"19,812",Box Score,"Thu, Nov 14, 2013",,8:00p,106,New York Knicks,,109,Houston Rockets,N
123,"19,596",Box Score,"Thu, Nov 14, 2013",,10:30p,116,Golden State Warriors,,115,Oklahoma City Thunder,N
124,"16,202",Box Score,"Fri, Nov 15, 2013",,7:00p,104,Indiana Pacers,,77,Milwaukee Bucks,N
125,"19,800",Box Score,"Fri, Nov 15, 2013",,7:00p,80,Toronto Raptors,,96,Chicago Bulls,N
126,"12,070",Box Score,"Fri, Nov 15, 2013",,7:30p,113,Atlanta Hawks,,103,Philadelphia 76ers,N
127,"18,624",Box Score,"Fri, Nov 15, 2013",,7:30p,96,Boston Celtics,,109,Portland Trail Blazers,N
128,"18,679",Box Score,"Fri, Nov 15, 2013",,7:30p,80,Cleveland Cavaliers,,86,Charlotte Bobcats,N
129,"19,772",Box Score,"Fri, Nov 15, 2013",,7:30p,110,Miami Heat,,104,Dallas Mavericks,N
130,"17,142",Box Score,"Fri, Nov 15, 2013",,8:00p,117,Denver Nuggets,,113,Minnesota Timberwolves,N
131,"15,984",Box Score,"Fri, Nov 15, 2013",,9:00p,98,Phoenix Suns,OT,100,Brooklyn Nets,N
132,"17,530",Box Score,"Fri, Nov 15, 2013",,9:00p,82,Utah Jazz,,91,San Antonio Spurs,N
133,"18,997",Box Score,"Fri, Nov 15, 2013",,10:30p,86,Los Angeles Lakers,,89,Memphis Grizzlies,N
134,"17,317",Box Score,"Fri, Nov 15, 2013",,10:30p,90,Sacramento Kings,,97,Detroit Pistons,N
135,"19,084",Box Score,"Sat, Nov 16, 2013",,7:00p,81,Charlotte Bobcats,,97,Miami Heat,N
136,"15,039",Box Score,"Sat, Nov 16, 2013",,7:00p,100,Orlando Magic,,108,Dallas Mavericks,N
137,"18,038",Box Score,"Sat, Nov 16, 2013",,7:00p,96,Washington Wizards,OT,103,Cleveland Cavaliers,N
138,"19,812",Box Score,"Sat, Nov 16, 2013",,7:30p,90,New York Knicks,,110,Atlanta Hawks,N
139,"22,158",Box Score,"Sat, Nov 16, 2013",,8:00p,110,Chicago Bulls,,94,Indiana Pacers,N
140,"18,147",Box Score,"Sat, Nov 16, 2013",,8:00p,122,Houston Rockets,,111,Denver Nuggets,N
141,"15,111",Box Score,"Sat, Nov 16, 2013",,8:00p,106,Minnesota Timberwolves,,88,Boston Celtics,N
142,"16,659",Box Score,"Sat, Nov 16, 2013",,8:00p,135,New Orleans Pelicans,,98,Philadelphia 76ers,N
143,"15,984",Box Score,"Sat, Nov 16, 2013",,8:30p,79,Milwaukee Bucks,,92,Oklahoma City Thunder,N
144,"19,596",Box Score,"Sat, Nov 16, 2013",,10:30p,102,Golden State Warriors,,88,Utah Jazz,N
145,"19,349",Box Score,"Sat, Nov 16, 2013",,10:30p,110,Los Angeles Clippers,,103,Brooklyn Nets,N
146,"17,945",Box Score,"Sun, Nov 17, 2013",,1:00p,110,Toronto Raptors,OT,118,Portland Trail Blazers,N
147,"15,630",Box Score,"Sun, Nov 17, 2013",,6:00p,86,Sacramento Kings,,97,Memphis Grizzlies,N
148,"18,997",Box Score,"Sun, Nov 17, 2013",,9:30p,114,Los Angeles Lakers,,99,Detroit Pistons,N
149,"17,732",Box Score,"Mon, Nov 18, 2013",,7:30p,98,Brooklyn Nets,,108,Portland Trail Blazers,N
150,"21,628",Box Score,"Mon, Nov 18, 2013",,8:00p,86,Chicago Bulls,,81,Charlotte Bobcats,N
151,"18,203",Box Score,"Mon, Nov 18, 2013",,8:00p,115,Oklahoma City Thunder,,113,Denver Nuggets,N
152,"19,790",Box Score,"Mon, Nov 18, 2013",,8:30p,97,Dallas Mavericks,,94,Philadelphia 76ers,N
153,"16,051",Box Score,"Mon, Nov 18, 2013",,9:00p,87,Utah Jazz,,98,Golden State Warriors,N
154,"19,060",Box Score,"Mon, Nov 18, 2013",,10:30p,102,Los Angeles Clippers,,106,Memphis Grizzlies,N
155,"14,804",Box Score,"Tue, Nov 19, 2013",,7:00p,104,Washington Wizards,,100,Minnesota Timberwolves,N
156,"13,213",Box Score,"Tue, Nov 19, 2013",,7:30p,92,Detroit Pistons,,86,New York Knicks,N
157,"19,600",Box Score,"Tue, Nov 19, 2013",,7:30p,104,Miami Heat,,88,Atlanta Hawks,N
158,"18,232",Box Score,"Tue, Nov 19, 2013",,8:00p,109,Houston Rockets,,85,Boston Celtics,N
159,"14,626",Box Score,"Tue, Nov 19, 2013",,10:00p,107,Sacramento Kings,,104,Phoenix Suns,N
160,"13,843",Box Score,"Wed, Nov 20, 2013",,7:00p,95,Charlotte Bobcats,,91,Brooklyn Nets,N
161,"16,189",Box Score,"Wed, Nov 20, 2013",,7:00p,91,Cleveland Cavaliers,,98,Washington Wizards,N
162,"19,812",Box Score,"Wed, Nov 20, 2013",,7:00p,96,New York Knicks,OT,103,Indiana Pacers,N
163,"17,256",Box Score,"Wed, Nov 20, 2013",,7:00p,92,Orlando Magic,,120,Miami Heat,N
164,"10,787",Box Score,"Wed, Nov 20, 2013",,7:00p,98,Philadelphia 76ers,,108,Toronto Raptors,N
165,"13,167",Box Score,"Wed, Nov 20, 2013",,7:30p,93,Atlanta Hawks,,85,Detroit Pistons,N
166,"11,789",Box Score,"Wed, Nov 20, 2013",,8:00p,82,Milwaukee Bucks,,91,Portland Trail Blazers,N
167,"13,101",Box Score,"Wed, Nov 20, 2013",,8:00p,98,Minnesota Timberwolves,,102,Los Angeles Clippers,N
168,"13,203",Box Score,"Wed, Nov 20, 2013",,8:00p,105,New Orleans Pelicans,,98,Utah Jazz,N
169,"18,581",Box Score,"Wed, Nov 20, 2013",,8:30p,104,San Antonio Spurs,,93,Boston Celtics,N
170,"12,705",Box Score,"Wed, Nov 20, 2013",,9:00p,106,Phoenix Suns,,113,Sacramento Kings,N
171,"20,045",Box Score,"Wed, Nov 20, 2013",,9:30p,123,Dallas Mavericks,,120,Houston Rockets,N
172,"19,596",Box Score,"Wed, Nov 20, 2013",,10:30p,81,Golden State Warriors,OT,88,Memphis Grizzlies,N
173,"18,203",Box Score,"Thu, Nov 21, 2013",,8:00p,105,Oklahoma City Thunder,,91,Los Angeles Clippers,N
174,"18,423",Box Score,"Thu, Nov 21, 2013",,10:30p,97,Denver Nuggets,,87,Chicago Bulls,N
175,"14,916",Box Score,"Fri, Nov 22, 2013",,7:00p,91,Charlotte Bobcats,,98,Phoenix Suns,N
176,"13,588",Box Score,"Fri, Nov 22, 2013",,7:00p,115,Philadelphia 76ers,OT,107,Milwaukee Bucks,N
177,"18,671",Box Score,"Fri, Nov 22, 2013",,7:00p,96,Toronto Raptors,,88,Washington Wizards,N
178,"18,624",Box Score,"Fri, Nov 22, 2013",,7:30p,82,Boston Celtics,,97,Indiana Pacers,N
179,"13,467",Box Score,"Fri, Nov 22, 2013",,7:30p,89,Detroit Pistons,,96,Atlanta Hawks,N
180,"17,109",Box Score,"Fri, Nov 22, 2013",,8:00p,86,Memphis Grizzlies,,102,San Antonio Spurs,N
181,"15,551",Box Score,"Fri, Nov 22, 2013",,8:00p,111,Minnesota Timberwolves,,81,Brooklyn Nets,N
182,"15,186",Box Score,"Fri, Nov 22, 2013",,8:00p,104,New Orleans Pelicans,,100,Cleveland Cavaliers,N
183,"19,781",Box Score,"Fri, Nov 22, 2013",,8:30p,103,Dallas Mavericks,,93,Utah Jazz,N
184,"20,618",Box Score,"Fri, Nov 22, 2013",,10:00p,98,Portland Trail Blazers,,95,Chicago Bulls,N
185,"18,997",Box Score,"Fri, Nov 22, 2013",,10:30p,102,Los Angeles Lakers,,95,Golden State Warriors,N
186,"19,060",Box Score,"Sat, Nov 23, 2013",,3:30p,103,Los Angeles Clippers,,102,Sacramento Kings,N
187,"18,165",Box Score,"Sat, Nov 23, 2013",,7:00p,106,Indiana Pacers,,98,Philadelphia 76ers,N
188,"18,089",Box Score,"Sat, Nov 23, 2013",,7:00p,98,Washington Wizards,,89,New York Knicks,N
189,"15,189",Box Score,"Sat, Nov 23, 2013",,7:30p,87,Atlanta Hawks,,94,Boston Celtics,N
190,"19,647",Box Score,"Sat, Nov 23, 2013",,7:30p,101,Miami Heat,,99,Orlando Magic,N
191,"18,196",Box Score,"Sat, Nov 23, 2013",,8:00p,112,Houston Rockets,,101,Minnesota Timberwolves,N
192,"14,871",Box Score,"Sat, Nov 23, 2013",,8:30p,72,Milwaukee Bucks,,96,Charlotte Bobcats,N
193,"18,581",Box Score,"Sat, Nov 23, 2013",,8:30p,126,San Antonio Spurs,,96,Cleveland Cavaliers,N
194,"17,841",Box Score,"Sat, Nov 23, 2013",,9:00p,102,Denver Nuggets,,100,Dallas Mavericks,N
195,"19,596",Box Score,"Sat, Nov 23, 2013",,10:30p,101,Golden State Warriors,,113,Portland Trail Blazers,N
196,"17,732",Box Score,"Sun, Nov 24, 2013",,2:00p,97,Brooklyn Nets,,109,Detroit Pistons,N
197,"19,245",Box Score,"Sun, Nov 24, 2013",,3:30p,121,Los Angeles Clippers,,82,Chicago Bulls,N
198,"15,785",Box Score,"Sun, Nov 24, 2013",,6:00p,96,Orlando Magic,,104,Phoenix Suns,N
199,"18,203",Box Score,"Sun, Nov 24, 2013",,7:00p,95,Oklahoma City Thunder,,73,Utah Jazz,N
200,"18,997",Box Score,"Sun, Nov 24, 2013",,9:30p,100,Los Angeles Lakers,,86,Sacramento Kings,N
201,"13,558",Box Score,"Mon, Nov 25, 2013",,7:00p,86,Charlotte Bobcats,,96,Boston Celtics,N
202,"16,426",Box Score,"Mon, Nov 25, 2013",,7:00p,98,Indiana Pacers,,84,Minnesota Timberwolves,N
203,"12,150",Box Score,"Mon, Nov 25, 2013",,7:30p,113,Detroit Pistons,,94,Milwaukee Bucks,N
204,"19,758",Box Score,"Mon, Nov 25, 2013",,7:30p,107,Miami Heat,,92,Phoenix Suns,N
205,"15,246",Box Score,"Mon, Nov 25, 2013",,8:00p,86,Memphis Grizzlies,,93,Houston Rockets,N
206,"19,677",Box Score,"Mon, Nov 25, 2013",,8:30p,96,Dallas Mavericks,,110,Denver Nuggets,N
207,"18,323",Box Score,"Mon, Nov 25, 2013",,8:30p,112,San Antonio Spurs,,93,New Orleans Pelicans,N
208,"18,936",Box Score,"Mon, Nov 25, 2013",,9:00p,89,Utah Jazz,OT,83,Chicago Bulls,N
209,"19,939",Box Score,"Mon, Nov 25, 2013",,10:00p,102,Portland Trail Blazers,,91,New York Knicks,N
210,"16,421",Box Score,"Tue, Nov 26, 2013",,7:00p,100,Toronto Raptors,,102,Brooklyn Nets,N
211,"19,204",Box Score,"Tue, Nov 26, 2013",,7:00p,116,Washington Wizards,,111,Los Angeles Lakers,N
212,"13,164",Box Score,"Tue, Nov 26, 2013",,7:30p,92,Atlanta Hawks,,109,Orlando Magic,N
213,"15,330",Box Score,"Tue, Nov 26, 2013",,8:00p,101,New Orleans Pelicans,,102,Golden State Warriors,N
214,"15,170",Box Score,"Wed, Nov 27, 2013",,7:00p,74,Charlotte Bobcats,,99,Indiana Pacers,N
215,"15,839",Box Score,"Wed, Nov 27, 2013",,7:00p,105,Orlando Magic,,94,Philadelphia 76ers,N
216,"17,319",Box Score,"Wed, Nov 27, 2013",,7:30p,93,Boston Celtics,,100,Memphis Grizzlies,N
217,"17,732",Box Score,"Wed, Nov 27, 2013",,7:30p,94,Brooklyn Nets,,99,Los Angeles Lakers,N
218,"20,562",Box Score,"Wed, Nov 27, 2013",,7:30p,84,Cleveland Cavaliers,,95,Miami Heat,N
219,"14,228",Box Score,"Wed, Nov 27, 2013",,7:30p,79,Detroit Pistons,,99,Chicago Bulls,N
220,"18,051",Box Score,"Wed, Nov 27, 2013",,8:00p,113,Houston Rockets,,84,Atlanta Hawks,N
221,"11,584",Box Score,"Wed, Nov 27, 2013",,8:00p,92,Milwaukee Bucks,OT,100,Washington Wizards,N
222,"14,244",Box Score,"Wed, Nov 27, 2013",,8:00p,110,Minnesota Timberwolves,,117,Denver Nuggets,N
223,"18,203",Box Score,"Wed, Nov 27, 2013",,8:00p,94,Oklahoma City Thunder,,88,San Antonio Spurs,N
224,"20,211",Box Score,"Wed, Nov 27, 2013",,8:30p,103,Dallas Mavericks,,99,Golden State Warriors,N
225,"12,731",Box Score,"Wed, Nov 27, 2013",,9:00p,120,Phoenix Suns,,106,Portland Trail Blazers,N
226,"19,270",Box Score,"Wed, Nov 27, 2013",,10:30p,93,Los Angeles Clippers,,80,New York Knicks,N
227,"15,081",Box Score,"Fri, Nov 29, 2013",,7:00p,92,Charlotte Bobcats,,76,Milwaukee Bucks,N
228,"15,159",Box Score,"Fri, Nov 29, 2013",,7:00p,91,Orlando Magic,,109,San Antonio Spurs,N
229,"18,290",Box Score,"Fri, Nov 29, 2013",,7:00p,83,Toronto Raptors,,90,Miami Heat,N
230,"15,463",Box Score,"Fri, Nov 29, 2013",,7:30p,88,Atlanta Hawks,,87,Dallas Mavericks,N
231,"17,685",Box Score,"Fri, Nov 29, 2013",,7:30p,103,Boston Celtics,,86,Cleveland Cavaliers,N
232,"15,202",Box Score,"Fri, Nov 29, 2013",,7:30p,102,Detroit Pistons,,106,Los Angeles Lakers,N
