,attendance,box_score_text,game_date,game_remarks,game_start_time,home_pts,home_team_name,overtimes,visitor_pts,visitor_team_name,playoffs
143,"19,362",Box Score,"Sun, Nov 13, 2016",,9:00p,112,Portland Trail Blazers,,105,Denver Nuggets,N
144,"14,825",Box Score,"Mon, Nov 14, 2016",,7:00p,88,Indiana Pacers,,69,Orlando Magic,N
145,"14,172",Box Score,"Mon, Nov 14, 2016",,7:30p,104,Detroit Pistons,,88,Oklahoma City Thunder,N
146,"19,812",Box Score,"Mon, Nov 14, 2016",,7:30p,93,New York Knicks,,77,Dallas Mavericks,N
147,"13,183",Box Score,"Mon, Nov 14, 2016",,8:00p,115,Houston Rockets,,88,Philadelphia 76ers,N
148,"15,001",Box Score,"Mon, Nov 14, 2016",,8:00p,106,New Orleans Pelicans,,105,Boston Celtics,N
149,"18,418",Box Score,"Mon, Nov 14, 2016",,8:30p,94,San Antonio Spurs,,90,Miami Heat,N
150,"18,176",Box Score,"Mon, Nov 14, 2016",,9:00p,96,Utah Jazz,,102,Memphis Grizzlies,N
151,"19,060",Box Score,"Mon, Nov 14, 2016",,10:30p,127,Los Angeles Clippers,,95,Brooklyn Nets,N
152,"20,562",Box Score,"Tue, Nov 15, 2016",,7:00p,121,Cleveland Cavaliers,,117,Toronto Raptors,N
153,"19,600",Box Score,"Tue, Nov 15, 2016",,7:30p,90,Miami Heat,,93,Atlanta Hawks,N
154,"10,349",Box Score,"Tue, Nov 15, 2016",,8:00p,108,Minnesota Timberwolves,,115,Charlotte Hornets,N
155,"19,393",Box Score,"Tue, Nov 15, 2016",,10:00p,88,Portland Trail Blazers,,113,Chicago Bulls,N
156,"18,426",Box Score,"Tue, Nov 15, 2016",,10:30p,125,Los Angeles Lakers,,118,Brooklyn Nets,N
157,"17,022",Box Score,"Wed, Nov 16, 2016",,7:00p,103,Indiana Pacers,,93,Cleveland Cavaliers,N
158,"16,127",Box Score,"Wed, Nov 16, 2016",,7:00p,89,Orlando Magic,,82,New Orleans Pelicans,N
159,"14,863",Box Score,"Wed, Nov 16, 2016",,7:00p,109,Philadelphia 76ers,,102,Washington Wizards,N
160,"14,656",Box Score,"Wed, Nov 16, 2016",,7:30p,107,Atlanta Hawks,,100,Milwaukee Bucks,N
161,"18,624",Box Score,"Wed, Nov 16, 2016",,7:30p,90,Boston Celtics,,83,Dallas Mavericks,N
162,"19,812",Box Score,"Wed, Nov 16, 2016",,7:30p,105,New York Knicks,,102,Detroit Pistons,N
163,"18,203",Box Score,"Wed, Nov 16, 2016",,8:00p,105,Oklahoma City Thunder,,103,Houston Rockets,N
164,"21,050",Box Score,"Wed, Nov 16, 2016",,8:00p,121,Toronto Raptors,,127,Golden State Warriors,N
165,"10,247",Box Score,"Wed, Nov 16, 2016",,9:00p,120,Denver Nuggets,,104,Phoenix Suns,N
166,"19,060",Box Score,"Wed, Nov 16, 2016",,10:30p,107,Los Angeles Clippers,,111,Memphis Grizzlies,N
167,"17,608",Box Score,"Wed, Nov 16, 2016",,10:30p,105,Sacramento Kings,,110,San Antonio Spurs,N
168,"16,704",Box Score,"Thu, Nov 17, 2016",,7:00p,119,Washington Wizards,,112,New York Knicks,N
169,"19,600",Box Score,"Thu, Nov 17, 2016",,7:30p,96,Miami Heat,,73,Milwaukee Bucks,N
170,"15,550",Box Score,"Thu, Nov 17, 2016",,8:00p,126,Houston Rockets,,109,Portland Trail Blazers,N
171,"16,866",Box Score,"Thu, Nov 17, 2016",,8:00p,110,Minnesota Timberwolves,,86,Philadelphia 76ers,N
172,"19,911",Box Score,"Thu, Nov 17, 2016",,10:30p,77,Utah Jazz,,85,Chicago Bulls,N
173,"17,989",Box Score,"Fri, Nov 18, 2016",,7:00p,100,Charlotte Hornets,,96,Atlanta Hawks,N
174,"16,780",Box Score,"Fri, Nov 18, 2016",,7:00p,96,Indiana Pacers,,116,Phoenix Suns,N
175,"20,562",Box Score,"Fri, Nov 18, 2016",,7:30p,104,Cleveland Cavaliers,,81,Detroit Pistons,N
176,"18,624",Box Score,"Fri, Nov 18, 2016",,8:00p,88,Boston Celtics,,104,Golden State Warriors,N
177,"15,552",Box Score,"Fri, Nov 18, 2016",,8:00p,113,New Orleans Pelicans,,101,Portland Trail Blazers,N
178,"18,203",Box Score,"Fri, Nov 18, 2016",,8:00p,124,Oklahoma City Thunder,,105,Brooklyn Nets,N
179,"19,715",Box Score,"Fri, Nov 18, 2016",,8:30p,64,Dallas Mavericks,,80,Memphis Grizzlies,N
180,"12,476",Box Score,"Fri, Nov 18, 2016",,9:00p,111,Denver Nuggets,OT,113,Toronto Raptors,N
181,"18,997",Box Score,"Fri, Nov 18, 2016",,10:30p,107,Los Angeles Lakers,,116,San Antonio Spurs,N
182,"17,608",Box Score,"Fri, Nov 18, 2016",,10:30p,115,Sacramento Kings,,121,Los Angeles Clippers,N
183,"14,760",Box Score,"Sat, Nov 19, 2016",,5:00p,111,Houston Rockets,,102,Utah Jazz,N
184,"16,107",Box Score,"Sat, Nov 19, 2016",,7:00p,92,Detroit Pistons,,94,Boston Celtics,N
185,"15,739",Box Score,"Sat, Nov 19, 2016",,7:00p,121,New Orleans Pelicans,OT,116,Charlotte Hornets,N
186,"18,846",Box Score,"Sat, Nov 19, 2016",,7:00p,95,Orlando Magic,,87,Dallas Mavericks,N
187,"15,848",Box Score,"Sat, Nov 19, 2016",,7:00p,111,Washington Wizards,,114,Miami Heat,N
188,"18,125",Box Score,"Sat, Nov 19, 2016",,7:30p,120,Philadelphia 76ers,,105,Phoenix Suns,N
189,"17,112",Box Score,"Sat, Nov 19, 2016",,8:00p,93,Memphis Grizzlies,,71,Minnesota Timberwolves,N
190,"18,717",Box Score,"Sat, Nov 19, 2016",,8:30p,121,Milwaukee Bucks,,124,Golden State Warriors,N
191,"19,060",Box Score,"Sat, Nov 19, 2016",,10:30p,102,Los Angeles Clippers,,95,Chicago Bulls,N
192,"19,812",Box Score,"Sun, Nov 20, 2016",,12:00p,104,New York Knicks,,94,Atlanta Hawks,N
193,"16,608",Box Score,"Sun, Nov 20, 2016",,3:30p,109,Brooklyn Nets,,129,Portland Trail Blazers,N
194,"18,203",Box Score,"Sun, Nov 20, 2016",,7:00p,111,Oklahoma City Thunder,OT,115,Indiana Pacers,N
195,"12,565",Box Score,"Sun, Nov 20, 2016",,9:00p,105,Denver Nuggets,,91,Utah Jazz,N
196,"17,608",Box Score,"Sun, Nov 20, 2016",,9:00p,102,Sacramento Kings,,99,Toronto Raptors,N
197,"18,997",Box Score,"Sun, Nov 20, 2016",,9:30p,110,Los Angeles Lakers,,118,Chicago Bulls,N
198,"14,181",Box Score,"Mon, Nov 21, 2016",,7:00p,90,Charlotte Hornets,,105,Memphis Grizzlies,N
199,"17,923",Box Score,"Mon, Nov 21, 2016",,7:00p,83,Indiana Pacers,,120,Golden State Warriors,N
200,"16,477",Box Score,"Mon, Nov 21, 2016",,7:00p,101,Philadelphia 76ers,,94,Miami Heat,N
201,"12,790",Box Score,"Mon, Nov 21, 2016",,7:00p,106,Washington Wizards,,101,Phoenix Suns,N
202,"13,632",Box Score,"Mon, Nov 21, 2016",,7:30p,96,Detroit Pistons,,99,Houston Rockets,N
203,"12,306",Box Score,"Mon, Nov 21, 2016",,8:00p,93,Milwaukee Bucks,,89,Orlando Magic,N
204,"13,167",Box Score,"Mon, Nov 21, 2016",,8:00p,93,Minnesota Timberwolves,,99,Boston Celtics,N
205,"18,418",Box Score,"Mon, Nov 21, 2016",,8:30p,96,San Antonio Spurs,,91,Dallas Mavericks,N
206,"19,060",Box Score,"Mon, Nov 21, 2016",,10:30p,123,Los Angeles Clippers,,115,Toronto Raptors,N
207,"19,120",Box Score,"Tue, Nov 22, 2016",,7:30p,94,Atlanta Hawks,,112,New Orleans Pelicans,N
208,"19,812",Box Score,"Tue, Nov 22, 2016",,7:30p,107,New York Knicks,,103,Portland Trail Blazers,N
209,"14,328",Box Score,"Tue, Nov 22, 2016",,9:00p,110,Denver Nuggets,,107,Chicago Bulls,N
210,"18,997",Box Score,"Tue, Nov 22, 2016",,10:30p,111,Los Angeles Lakers,,109,Oklahoma City Thunder,N
211,"18,515",Box Score,"Wed, Nov 23, 2016",,7:00p,114,Charlotte Hornets,,119,San Antonio Spurs,N
212,"20,562",Box Score,"Wed, Nov 23, 2016",,7:00p,137,Cleveland Cavaliers,,125,Portland Trail Blazers,N
213,"16,032",Box Score,"Wed, Nov 23, 2016",,7:00p,85,Indiana Pacers,,96,Atlanta Hawks,N
214,"17,069",Box Score,"Wed, Nov 23, 2016",,7:00p,87,Orlando Magic,,92,Phoenix Suns,N
215,"15,880",Box Score,"Wed, Nov 23, 2016",,7:00p,99,Philadelphia 76ers,2OT,104,Memphis Grizzlies,N
216,"16,210",Box Score,"Wed, Nov 23, 2016",,7:30p,92,Brooklyn Nets,,111,Boston Celtics,N
217,"14,520",Box Score,"Wed, Nov 23, 2016",,7:30p,107,Detroit Pistons,,84,Miami Heat,N
218,"18,055",Box Score,"Wed, Nov 23, 2016",,8:00p,102,Houston Rockets,,115,Toronto Raptors,N
219,"20,042",Box Score,"Wed, Nov 23, 2016",,8:30p,104,Dallas Mavericks,,124,Los Angeles Clippers,N
220,"19,229",Box Score,"Wed, Nov 23, 2016",,9:00p,108,Utah Jazz,,83,Denver Nuggets,N
221,"15,555",Box Score,"Wed, Nov 23, 2016",,9:30p,117,New Orleans Pelicans,,96,Minnesota Timberwolves,N
222,"19,596",Box Score,"Wed, Nov 23, 2016",,10:30p,149,Golden State Warriors,,106,Los Angeles Lakers,N
223,"17,608",Box Score,"Wed, Nov 23, 2016",,10:30p,116,Sacramento Kings,,101,Oklahoma City Thunder,N
224,"18,624",Box Score,"Fri, Nov 25, 2016",,1:00p,103,Boston Celtics,,109,San Antonio Spurs,N
225,"17,103",Box Score,"Fri, Nov 25, 2016",,7:00p,91,Orlando Magic,,94,Washington Wizards,N
226,"20,562",Box Score,"Fri, Nov 25, 2016",,7:30p,128,Cleveland Cavaliers,,90,Dallas Mavericks,N
227,"17,023",Box Score,"Fri, Nov 25, 2016",,7:30p,108,Detroit Pistons,,97,Los Angeles Clippers,N
228,"19,812",Box Score,"Fri, Nov 25, 2016",,7:30p,113,New York Knicks,OT,111,Charlotte Hornets,N
229,"18,234",Box Score,"Fri, Nov 25, 2016",,7:30p,89,Philadelphia 76ers,,105,Chicago Bulls,N
230,"16,083",Box Score,"Fri, Nov 25, 2016",,8:00p,118,Indiana Pacers,,97,Brooklyn Nets,N
231,"17,222",Box Score,"Fri, Nov 25, 2016",,8:00p,81,Memphis Grizzlies,,90,Miami Heat,N
232,"16,223",Box Score,"Fri, Nov 25, 2016",,8:00p,99,Milwaukee Bucks,,105,Toronto Raptors,N
